gender,died.at.age,prob.death,risk.group,alt.age.death,lx,dx,ax,potential.years,years.lost.by.risk.group
Male,12,0.000143,0.000143,12,99581.333106,14.227753,0.5,0.5,0.5
Male,12,0.00011,0.000253,13,99567.105353,10.941163,0.5,1.5,0.934709
Male,12,9.8e-05,0.00035,14,99556.16419,9.724199,0.5,2.5,1.370933
Male,12,0.000132,0.000483,15,99546.43999,13.189858,0.5,3.5,1.954967
Male,12,0.000237,0.00072,16,99533.250132,23.623494,0.5,4.5,2.793421
Male,12,0.000419,0.001139,17,99509.626639,41.70467,0.5,5.5,3.788711
Male,12,0.000586,0.001725,18,99467.921968,58.353522,0.5,6.5,4.709816
Male,12,0.000679,0.002403,19,99409.568446,67.566819,0.5,7.5,5.497526
Male,12,0.000719,0.003122,20,99342.001627,71.567164,0.5,8.5,6.188679
Male,12,0.000745,0.003867,21,99270.434463,74.157666,0.5,9.5,6.826404
Male,12,0.00075,0.004617,22,99196.276797,74.675658,0.5,10.5,7.423117
Male,12,0.000722,0.005339,23,99121.601139,71.914053,0.5,11.5,7.974584
Male,12,0.000673,0.006012,24,99049.687086,67.000016,0.5,12.5,8.481065
Male,12,0.000639,0.00665,25,98982.68707,63.593388,0.5,13.5,8.963022
Male,12,0.000651,0.007301,26,98919.093682,64.78407,0.5,14.5,9.456415
Male,12,0.000707,0.008008,27,98854.309611,70.411793,0.5,15.5,9.99005
Male,12,0.000771,0.008778,28,98783.897818,76.73335,0.5,16.5,10.561485
Male,12,0.000794,0.009573,29,98707.164468,79.11545,0.5,17.5,11.13733
Male,12,0.000786,0.010359,30,98628.049017,78.239372,0.5,18.5,11.695776
Male,12,0.000791,0.01115,31,98549.809645,78.767522,0.5,19.5,12.249432
Male,12,0.000851,0.012001,32,98471.042123,84.767544,0.5,20.5,12.834659
Male,12,0.000951,0.012952,33,98386.274578,94.726349,0.5,21.5,13.471072
Male,12,0.001038,0.01399,34,98291.548229,103.376005,0.5,22.5,14.141041
Male,12,0.00106,0.015051,35,98188.172224,105.593925,0.5,23.5,14.800421
Male,12,0.001052,0.016103,36,98082.578299,104.805163,0.5,24.5,15.434365
Male,12,0.001076,0.017179,37,97977.773137,107.150545,0.5,25.5,16.064827
Male,12,0.001172,0.018351,38,97870.622592,116.695704,0.5,26.5,16.731203
Male,12,0.001317,0.019668,39,97753.926888,131.120685,0.5,27.5,17.452159
Male,12,0.001463,0.021131,40,97622.806203,145.690154,0.5,28.5,18.217081
Male,12,0.001578,0.022708,41,97477.116049,157.110761,0.5,29.5,19.000987
Male,12,0.001688,0.024396,42,97320.005288,168.065784,0.5,30.5,19.79649
Male,12,0.001837,0.026233,43,97151.939504,182.882144,0.5,31.5,20.615838
Male,12,0.002047,0.028279,44,96969.05736,203.793841,0.5,32.5,21.475873
Male,12,0.002303,0.030582,45,96765.263519,229.291689,0.5,33.5,22.381195
Male,12,0.002579,0.03316,46,96535.97183,256.794502,0.5,34.5,23.323623
Male,12,0.002877,0.036038,47,96279.177328,286.511718,0.5,35.5,24.295759
Male,12,0.003237,0.039275,48,95992.665609,322.344879,0.5,36.5,25.30163
Male,12,0.003707,0.042982,49,95670.32073,369.143663,0.5,37.5,26.353683
Male,12,0.004256,0.047238,50,95301.177067,423.821367,0.5,38.5,27.448048
Male,12,0.004768,0.052005,51,94877.3557,474.758728,0.5,39.5,28.552907
Male,12,0.00511,0.057115,52,94402.596972,508.889513,0.5,40.5,29.62185
Male,12,0.005345,0.062461,53,93893.707459,532.306474,0.5,41.5,30.638391
Male,12,0.005633,0.068094,54,93361.400984,560.938383,0.5,42.5,31.619627
Male,12,0.006113,0.074207,55,92800.462601,608.753105,0.5,43.5,32.598325
Male,12,0.006773,0.08098,56,92191.709497,674.458949,0.5,44.5,33.593751
Male,12,0.007549,0.088529,57,91517.250548,751.755381,0.5,45.5,34.609035
Male,12,0.008388,0.096917,58,90765.495167,835.259121,0.5,46.5,35.638145
Male,12,0.009308,0.106224,59,89930.236045,926.872792,0.5,47.5,36.677516
Male,12,0.010348,0.116572,60,89003.363254,1030.442032,0.5,48.5,37.72696
Male,12,0.011513,0.128085,61,87972.921222,1146.44375,0.5,49.5,38.785155
Male,12,0.012734,0.140818,62,86826.477472,1268.024097,0.5,50.5,39.844475
Male,12,0.013909,0.154728,63,85558.453375,1385.123621,0.5,51.5,40.892264
Male,12,0.015005,0.169732,64,84173.329754,1494.17835,0.5,52.5,41.918405
Male,12,0.016074,0.185806,65,82679.151404,1600.648994,0.5,53.5,42.92031
Male,12,0.017189,0.202995,66,81078.50241,1711.672661,0.5,54.5,43.900826
Male,12,0.018346,0.221341,67,79366.829749,1826.948104,0.5,55.5,44.862245
Male,12,0.019483,0.240825,68,77539.881645,1940.192017,0.5,56.5,45.803777
Male,12,0.020546,0.261371,69,75599.689628,2046.010955,0.5,57.5,46.723207
Male,12,0.02162,0.28299,70,73553.678673,2152.912184,0.5,58.5,47.622919
Male,12,0.022865,0.305856,71,71400.766489,2276.962495,0.5,59.5,48.510833
Male,12,0.024339,0.330195,72,69123.803994,2423.703116,0.5,60.5,49.394565
Male,12,0.025761,0.355956,73,66700.100879,2565.360124,0.5,61.5,50.270666
Male,12,0.026875,0.382831,74,64134.740754,2676.222308,0.5,62.5,51.129165
Male,12,0.027672,0.410502,75,61458.518447,2755.568326,0.5,63.5,51.96307
Male,12,0.028493,0.438996,76,58702.95012,2837.413603,0.5,64.5,52.776791
Male,12,0.029574,0.46857,77,55865.536517,2945.02023,0.5,65.5,53.579823
Male,12,0.030868,0.499438,78,52920.516288,3073.907537,0.5,66.5,54.378368
Male,12,0.032147,0.531585,79,49846.608751,3201.242685,0.5,67.5,55.171884
Male,12,0.033274,0.564859,80,46645.366066,3313.446751,0.5,68.5,55.956994
Male,12,0.034238,0.599097,81,43331.919315,3409.500918,0.5,69.5,56.730976
Male,12,0.034904,0.634001,82,39922.418397,3475.751359,0.5,70.5,57.489001
Male,12,0.035274,0.669275,83,36446.667038,3512.613413,0.5,71.5,58.227444
Male,12,0.035285,0.70456,84,32934.053625,3513.746368,0.5,72.5,58.942231
Male,12,0.03488,0.73944,85,29420.307257,3473.42041,0.5,73.5,59.628937
Male,12,0.034014,0.773454,86,25946.886847,3387.145306,0.5,74.5,60.282916
Male,12,0.03266,0.806114,87,22559.741541,3252.355768,0.5,75.5,60.899447
Male,12,0.03082,0.836934,88,19307.385774,3069.068688,0.5,76.5,61.47393
Male,12,0.028523,0.865458,89,16238.317086,2840.397279,0.5,77.5,62.00211
Male,12,0.025836,0.891294,90,13397.919807,2572.791731,0.5,78.5,62.480338
Male,12,0.022855,0.914148,91,10825.128076,2275.887561,0.5,79.5,62.905845
Male,12,0.019701,0.93385,92,8549.240515,1961.890563,0.5,80.5,63.277028
Male,12,0.016514,0.950364,93,6587.349952,1644.511369,0.5,81.5,63.593685
Male,12,0.013432,0.963796,94,4942.838582,1337.569176,0.5,82.5,63.857172
Male,12,0.010579,0.974375,95,3605.269406,1053.484911,0.5,83.5,64.070442
Male,12,0.008053,0.982428,96,2551.784495,801.942975,0.5,84.5,64.237907
Male,12,0.005915,0.988343,97,1749.841521,588.987846,0.5,85.5,64.365148
Male,12,0.004185,0.992527,98,1160.853675,416.7297,0.5,86.5,64.458475
Male,12,0.002849,0.995376,99,744.123975,283.684758,0.5,87.5,64.52442
Male,12,0.001864,0.99724,100,460.439217,185.620086,0.5,88.5,64.569235
Male,12,0.001172,0.998412,101,274.819131,116.663047,0.5,89.5,64.598488
Male,12,0.000707,0.999119,102,158.156084,70.407546,0.5,90.5,64.616818
Male,12,0.00041,0.999529,103,87.748538,40.802882,0.5,91.5,64.627838
Male,12,0.000228,0.999757,104,46.945656,22.714626,0.5,92.5,64.634197
Male,12,0.000243,1,105,24.23103,24.23103,1.493459,94.493459,64.641463
Male,17,0.000419,0.000419,17,99509.626639,41.70467,0.5,0.5,0.5
Male,17,0.000586,0.001006,18,99467.921968,58.353522,0.5,1.5,1.083196
Male,17,0.000679,0.001685,19,99409.568446,67.566819,0.5,2.5,1.654286
Male,17,0.000719,0.002404,20,99342.001627,71.567164,0.5,3.5,2.20653
Male,17,0.000745,0.003149,21,99270.434463,74.157666,0.5,4.5,2.749305
Male,17,0.00075,0.003899,22,99196.276797,74.675658,0.5,5.5,3.278677
Male,17,0.000723,0.004622,23,99121.601139,71.914053,0.5,6.5,3.782349
Male,17,0.000673,0.005295,24,99049.687086,67.000016,0.5,7.5,4.255045
Male,17,0.000639,0.005934,25,98982.68707,63.593388,0.5,8.5,4.712177
Male,17,0.000651,0.006585,26,98919.093682,64.78407,0.5,9.5,5.185497
Male,17,0.000708,0.007293,27,98854.309611,70.411793,0.5,10.5,5.701121
Male,17,0.000771,0.008064,28,98783.897818,76.73335,0.5,11.5,6.255624
Male,17,0.000795,0.008859,29,98707.164468,79.11545,0.5,12.5,6.816013
Male,17,0.000786,0.009645,30,98628.049017,78.239372,0.5,13.5,7.360858
Male,17,0.000792,0.010437,31,98549.809645,78.767522,0.5,14.5,7.902299
Male,17,0.000852,0.011289,32,98471.042123,84.767544,0.5,15.5,8.475617
Male,17,0.000952,0.012241,33,98386.274578,94.726349,0.5,16.5,9.09965
Male,17,0.001039,0.01328,34,98291.548229,103.376005,0.5,17.5,9.756801
Male,17,0.001061,0.014341,35,98188.172224,105.593925,0.5,18.5,10.40375
Male,17,0.001053,0.015394,36,98082.578299,104.805163,0.5,19.5,11.026091
Male,17,0.001077,0.016471,37,97977.773137,107.150545,0.5,20.5,11.645451
Male,17,0.001173,0.017644,38,97870.622592,116.695704,0.5,21.5,12.300451
Male,17,0.001318,0.018961,39,97753.926888,131.120685,0.5,22.5,13.009248
Male,17,0.001464,0.020425,40,97622.806203,145.690154,0.5,23.5,13.761224
Male,17,0.001579,0.022004,41,97477.116049,157.110761,0.5,24.5,14.531758
Male,17,0.001689,0.023693,42,97320.005288,168.065784,0.5,25.5,15.31362
Male,17,0.001838,0.025531,43,97151.939504,182.882144,0.5,26.5,16.118868
Male,17,0.002048,0.027579,44,96969.05736,203.793841,0.5,27.5,16.96402
Male,17,0.002304,0.029883,45,96765.263519,229.291689,0.5,28.5,17.853533
Male,17,0.002581,0.032464,46,96535.97183,256.794502,0.5,29.5,18.779333
Male,17,0.002879,0.035343,47,96279.177328,286.511718,0.5,30.5,19.734165
Male,17,0.003239,0.038582,48,95992.665609,322.344879,0.5,31.5,20.722015
Male,17,0.00371,0.042292,49,95670.32073,369.143663,0.5,32.5,21.755119
Male,17,0.004259,0.046551,50,95301.177067,423.821367,0.5,33.5,22.829696
Male,17,0.004771,0.051322,51,94877.3557,474.758728,0.5,34.5,23.914589
Male,17,0.005114,0.056436,52,94402.596972,508.889513,0.5,35.5,24.964407
Male,17,0.005349,0.061785,53,93893.707459,532.306474,0.5,36.5,25.963146
Male,17,0.005637,0.067422,54,93361.400984,560.938383,0.5,37.5,26.927717
Male,17,0.006118,0.07354,55,92800.462601,608.753105,0.5,38.5,27.890376
Male,17,0.006778,0.080318,56,92191.709497,674.458949,0.5,39.5,28.870087
Male,17,0.007555,0.087872,57,91517.250548,751.755381,0.5,40.5,29.86994
Male,17,0.008394,0.096266,58,90765.495167,835.259121,0.5,41.5,30.884004
Male,17,0.009314,0.10558,59,89930.236045,926.872792,0.5,42.5,31.908779
Male,17,0.010355,0.115936,60,89003.363254,1030.442032,0.5,43.5,32.94409
Male,17,0.011521,0.127457,61,87972.921222,1146.44375,0.5,44.5,33.988641
Male,17,0.012743,0.140199,62,86826.477472,1268.024097,0.5,45.5,35.03491
Male,17,0.013919,0.154119,63,85558.453375,1385.123621,0.5,46.5,36.070399
Male,17,0.015015,0.169134,64,84173.329754,1494.17835,0.5,47.5,37.085098
Male,17,0.016085,0.18522,65,82679.151404,1600.648994,0.5,48.5,38.076424
Male,17,0.017201,0.202421,66,81078.50241,1711.672661,0.5,49.5,39.047164
Male,17,0.01836,0.22078,67,79366.829749,1826.948104,0.5,50.5,39.999553
Male,17,0.019498,0.240278,68,77539.881645,1940.192017,0.5,51.5,40.932766
Male,17,0.020561,0.260839,69,75599.689628,2046.010955,0.5,52.5,41.844568
Male,17,0.021635,0.282474,70,73553.678673,2152.912184,0.5,53.5,42.737281
Male,17,0.022882,0.305356,71,71400.766489,2276.962495,0.5,54.5,43.61872
Male,17,0.024356,0.329712,72,69123.803994,2423.703116,0.5,55.5,44.496413
Male,17,0.02578,0.355492,73,66700.100879,2565.360124,0.5,56.5,45.366904
Male,17,0.026894,0.382386,74,64134.740754,2676.222308,0.5,57.5,46.220253
Male,17,0.027691,0.410078,75,61458.518447,2755.568326,0.5,58.5,47.049472
Male,17,0.028514,0.438592,76,58702.95012,2837.413603,0.5,59.5,47.858913
Male,17,0.029595,0.468187,77,55865.536517,2945.02023,0.5,60.5,48.657989
Male,17,0.030891,0.499078,78,52920.516288,3073.907537,0.5,61.5,49.452849
Male,17,0.03217,0.531248,79,49846.608751,3201.242685,0.5,62.5,50.242931
Male,17,0.033298,0.564545,80,46645.366066,3313.446751,0.5,63.5,51.024853
Male,17,0.034263,0.598808,81,43331.919315,3409.500918,0.5,64.5,51.795883
Male,17,0.034929,0.633737,82,39922.418397,3475.751359,0.5,65.5,52.551194
Male,17,0.035299,0.669037,83,36446.667038,3512.613413,0.5,66.5,53.287151
Male,17,0.035311,0.704347,84,32934.053625,3513.746368,0.5,67.5,53.999675
Male,17,0.034905,0.739252,85,29420.307257,3473.42041,0.5,68.5,54.684339
Male,17,0.034038,0.773291,86,25946.886847,3387.145306,0.5,69.5,55.336488
Male,17,0.032684,0.805975,87,22559.741541,3252.355768,0.5,70.5,55.951397
Male,17,0.030842,0.836817,88,19307.385774,3069.068688,0.5,71.5,56.524461
Male,17,0.028544,0.865361,89,16238.317086,2840.397279,0.5,72.5,57.051414
Male,17,0.025855,0.891215,90,13397.919807,2572.791731,0.5,73.5,57.528598
Male,17,0.022871,0.914086,91,10825.128076,2275.887561,0.5,74.5,57.953233
Male,17,0.019716,0.933802,92,8549.240515,1961.890563,0.5,75.5,58.323702
Male,17,0.016526,0.950328,93,6587.349952,1644.511369,0.5,76.5,58.639787
Male,17,0.013442,0.96377,94,4942.838582,1337.569176,0.5,77.5,58.902829
Male,17,0.010587,0.974356,95,3605.269406,1053.484911,0.5,78.5,59.11576
Male,17,0.008059,0.982415,96,2551.784495,801.942975,0.5,79.5,59.282976
Male,17,0.005919,0.988334,97,1749.841521,588.987846,0.5,80.5,59.41004
Male,17,0.004188,0.992522,98,1160.853675,416.7297,0.5,81.5,59.503246
Male,17,0.002851,0.995373,99,744.123975,283.684758,0.5,82.5,59.56911
Male,17,0.001865,0.997238,100,460.439217,185.620086,0.5,83.5,59.613873
Male,17,0.001172,0.998411,101,274.819131,116.663047,0.5,84.5,59.643096
Male,17,0.000708,0.999118,102,158.156084,70.407546,0.5,85.5,59.661407
Male,17,0.00041,0.999528,103,87.748538,40.802882,0.5,86.5,59.672417
Male,17,0.000228,0.999756,104,46.945656,22.714626,0.5,87.5,59.678771
Male,17,0.000244,1,105,24.23103,24.23103,1.493459,89.493459,59.686031
Male,22,0.000753,0.000753,22,99196.276797,74.675658,0.5,0.5,0.5
Male,22,0.000725,0.001478,23,99121.601139,71.914053,0.5,1.5,0.99058
Male,22,0.000675,0.002153,24,99049.687086,67.000016,0.5,2.5,1.464064
Male,22,0.000641,0.002794,25,98982.68707,63.593388,0.5,3.5,1.931163
Male,22,0.000653,0.003447,26,98919.093682,64.78407,0.5,4.5,2.417817
Male,22,0.00071,0.004157,27,98854.309611,70.411793,0.5,5.5,2.944086
Male,22,0.000774,0.004931,28,98783.897818,76.73335,0.5,6.5,3.501948
Male,22,0.000798,0.005728,29,98707.164468,79.11545,0.5,7.5,4.058604
Male,22,0.000789,0.006517,30,98628.049017,78.239372,0.5,8.5,4.596129
Male,22,0.000794,0.007311,31,98549.809645,78.767522,0.5,9.5,5.128737
Male,22,0.000855,0.008166,32,98471.042123,84.767544,0.5,10.5,5.690845
Male,22,0.000955,0.009121,33,98386.274578,94.726349,0.5,11.5,6.299072
Male,22,0.001042,0.010163,34,98291.548229,103.376005,0.5,12.5,6.934945
Male,22,0.001064,0.011227,35,98188.172224,105.593925,0.5,13.5,7.557403
Male,22,0.001057,0.012284,36,98082.578299,104.805163,0.5,14.5,8.154545
Male,22,0.00108,0.013364,37,97977.773137,107.150545,0.5,15.5,8.748267
Male,22,0.001176,0.01454,38,97870.622592,116.695704,0.5,16.5,9.375433
Male,22,0.001322,0.015862,39,97753.926888,131.120685,0.5,17.5,10.052471
Male,22,0.001469,0.017331,40,97622.806203,145.690154,0.5,18.5,10.768356
Male,22,0.001584,0.018915,41,97477.116049,157.110761,0.5,19.5,11.499506
Male,22,0.001694,0.020609,42,97320.005288,168.065784,0.5,20.5,12.23944
Male,22,0.001844,0.022453,43,97151.939504,182.882144,0.5,21.5,12.999846
Male,22,0.002054,0.024507,44,96969.05736,203.793841,0.5,22.5,13.796252
Male,22,0.002311,0.026819,45,96765.263519,229.291689,0.5,23.5,14.632618
Male,22,0.002589,0.029407,46,96535.97183,256.794502,0.5,24.5,15.501251
Male,22,0.002888,0.032296,47,96279.177328,286.511718,0.5,25.5,16.395479
Male,22,0.00325,0.035545,48,95992.665609,322.344879,0.5,26.5,17.31924
Male,22,0.003721,0.039267,49,95670.32073,369.143663,0.5,27.5,18.284084
Male,22,0.004273,0.043539,50,95301.177067,423.821367,0.5,28.5,19.286585
Male,22,0.004786,0.048325,51,94877.3557,474.758728,0.5,29.5,20.298106
Male,22,0.00513,0.053455,52,94402.596972,508.889513,0.5,30.5,21.277186
Male,22,0.005366,0.058822,53,93893.707459,532.306474,0.5,31.5,22.209797
Male,22,0.005655,0.064476,54,93361.400984,560.938383,0.5,32.5,23.112289
Male,22,0.006137,0.070613,55,92800.462601,608.753105,0.5,33.5,24.015064
Male,22,0.006799,0.077412,56,92191.709497,674.458949,0.5,34.5,24.93597
Male,22,0.007578,0.084991,57,91517.250548,751.755381,0.5,35.5,25.877942
Male,22,0.00842,0.093411,58,90765.495167,835.259121,0.5,36.5,26.835436
Male,22,0.009344,0.102755,59,89930.236045,926.872792,0.5,37.5,27.805197
Male,22,0.010388,0.113143,60,89003.363254,1030.442032,0.5,38.5,28.787111
Male,22,0.011557,0.1247,61,87972.921222,1146.44375,0.5,39.5,29.779991
Male,22,0.012783,0.137483,62,86826.477472,1268.024097,0.5,40.5,30.776721
Male,22,0.013963,0.151447,63,85558.453375,1385.123621,0.5,41.5,31.765413
Male,22,0.015063,0.16651,64,84173.329754,1494.17835,0.5,42.5,32.736489
Male,22,0.016136,0.182646,65,82679.151404,1600.648994,0.5,43.5,33.687412
Male,22,0.017255,0.199901,66,81078.50241,1711.672661,0.5,44.5,34.620752
Male,22,0.018418,0.218319,67,79366.829749,1826.948104,0.5,45.5,35.538533
Male,22,0.019559,0.237878,68,77539.881645,1940.192017,0.5,46.5,36.439822
Male,22,0.020626,0.258504,69,75599.689628,2046.010955,0.5,47.5,37.322308
Male,22,0.021704,0.280207,70,73553.678673,2152.912184,0.5,48.5,38.188081
Male,22,0.022954,0.303161,71,71400.766489,2276.962495,0.5,49.5,39.044572
Male,22,0.024433,0.327595,72,69123.803994,2423.703116,0.5,50.5,39.898967
Male,22,0.025861,0.353456,73,66700.100879,2565.360124,0.5,51.5,40.747784
Male,22,0.026979,0.380435,74,64134.740754,2676.222308,0.5,52.5,41.581208
Male,22,0.027779,0.408214,75,61458.518447,2755.568326,0.5,53.5,42.392281
Male,22,0.028604,0.436818,76,58702.95012,2837.413603,0.5,54.5,43.185127
Male,22,0.029689,0.466507,77,55865.536517,2945.02023,0.5,55.5,43.968853
Male,22,0.030988,0.497495,78,52920.516288,3073.907537,0.5,56.5,44.749397
Male,22,0.032272,0.529767,79,49846.608751,3201.242685,0.5,57.5,45.526126
Male,22,0.033403,0.56317,80,46645.366066,3313.446751,0.5,58.5,46.295637
Male,22,0.034371,0.597541,81,43331.919315,3409.500918,0.5,59.5,47.055167
Male,22,0.035039,0.63258,82,39922.418397,3475.751359,0.5,60.5,47.799887
Male,22,0.035411,0.667991,83,36446.667038,3512.613413,0.5,61.5,48.526141
Male,22,0.035422,0.703413,84,32934.053625,3513.746368,0.5,62.5,49.22983
Male,22,0.035016,0.738429,85,29420.307257,3473.42041,0.5,63.5,49.906509
Male,22,0.034146,0.772575,86,25946.886847,3387.145306,0.5,64.5,50.551505
Male,22,0.032787,0.805362,87,22559.741541,3252.355768,0.5,65.5,51.160073
Male,22,0.030939,0.836301,88,19307.385774,3069.068688,0.5,66.5,51.727581
Male,22,0.028634,0.864935,89,16238.317086,2840.397279,0.5,67.5,52.249735
Male,22,0.025936,0.890872,90,13397.919807,2572.791731,0.5,68.5,52.722836
Male,22,0.022943,0.913815,91,10825.128076,2275.887561,0.5,69.5,53.144063
Male,22,0.019778,0.933593,92,8549.240515,1961.890563,0.5,70.5,53.511743
Male,22,0.016578,0.950171,93,6587.349952,1644.511369,0.5,71.5,53.825598
Male,22,0.013484,0.963655,94,4942.838582,1337.569176,0.5,72.5,54.086902
Male,22,0.01062,0.974275,95,3605.269406,1053.484911,0.5,73.5,54.298517
Male,22,0.008084,0.98236,96,2551.784495,801.942975,0.5,74.5,54.464766
Male,22,0.005938,0.988297,97,1749.841521,588.987846,0.5,75.5,54.591144
Male,22,0.004201,0.992498,98,1160.853675,416.7297,0.5,76.5,54.68388
Male,22,0.00286,0.995358,99,744.123975,283.684758,0.5,77.5,54.749435
Male,22,0.001871,0.99723,100,460.439217,185.620086,0.5,78.5,54.794001
Male,22,0.001176,0.998406,101,274.819131,116.663047,0.5,79.5,54.823104
Male,22,0.00071,0.999115,102,158.156084,70.407546,0.5,80.5,54.841345
Male,22,0.000411,0.999527,103,87.748538,40.802882,0.5,81.5,54.852316
Male,22,0.000229,0.999756,104,46.945656,22.714626,0.5,82.5,54.858648
Male,22,0.000244,1,105,24.23103,24.23103,1.493459,84.493459,54.865887
Male,27,0.000712,0.000712,27,98854.309611,70.411793,0.5,0.5,0.5
Male,27,0.000776,0.001489,28,98783.897818,76.73335,0.5,1.5,1.021481
Male,27,8e-04,0.002289,29,98707.164468,79.11545,0.5,2.5,1.538467
Male,27,0.000791,0.00308,30,98628.049017,78.239372,0.5,3.5,2.042471
Male,27,0.000797,0.003877,31,98549.809645,78.767522,0.5,4.5,2.547532
Male,27,0.000857,0.004735,32,98471.042123,84.767544,0.5,5.5,3.082264
Male,27,0.000958,0.005693,33,98386.274578,94.726349,0.5,6.5,3.657552
Male,27,0.001046,0.006739,34,98291.548229,103.376005,0.5,7.5,4.253851
Male,27,0.001068,0.007807,35,98188.172224,105.593925,0.5,8.5,4.83484
Male,27,0.00106,0.008867,36,98082.578299,104.805163,0.5,9.5,5.392641
Male,27,0.001084,0.009951,37,97977.773137,107.150545,0.5,10.5,5.948973
Male,27,0.00118,0.011131,38,97870.622592,116.695704,0.5,11.5,6.53766
Male,27,0.001326,0.012458,39,97753.926888,131.120685,0.5,12.5,7.172482
Male,27,0.001474,0.013932,40,97622.806203,145.690154,0.5,13.5,7.841856
Male,27,0.001589,0.015521,41,97477.116049,157.110761,0.5,14.5,8.523641
Male,27,0.0017,0.017221,42,97320.005288,168.065784,0.5,15.5,9.212379
Male,27,0.00185,0.019071,43,97151.939504,182.882144,0.5,16.5,9.919327
Male,27,0.002062,0.021133,44,96969.05736,203.793841,0.5,17.5,10.658849
Male,27,0.002319,0.023452,45,96765.263519,229.291689,0.5,18.5,11.434366
Male,27,0.002598,0.02605,46,96535.97183,256.794502,0.5,19.5,12.238678
Male,27,0.002898,0.028948,47,96279.177328,286.511718,0.5,20.5,13.065813
Male,27,0.003261,0.032209,48,95992.665609,322.344879,0.5,21.5,13.919685
Male,27,0.003734,0.035943,49,95670.32073,369.143663,0.5,22.5,14.811115
Male,27,0.004287,0.04023,50,95301.177067,423.821367,0.5,23.5,15.737083
Male,27,0.004803,0.045033,51,94877.3557,474.758728,0.5,24.5,16.671616
Male,27,0.005148,0.050181,52,94402.596972,508.889513,0.5,25.5,17.577287
Male,27,0.005385,0.055566,53,93893.707459,532.306474,0.5,26.5,18.441969
Male,27,0.005674,0.06124,54,93361.400984,560.938383,0.5,27.5,19.281269
Male,27,0.006158,0.067398,55,92800.462601,608.753105,0.5,28.5,20.123573
Male,27,0.006823,0.074221,56,92191.709497,674.458949,0.5,29.5,20.9855
Male,27,0.007605,0.081826,57,91517.250548,751.755381,0.5,30.5,21.869756
Male,27,0.008449,0.090275,58,90765.495167,835.259121,0.5,31.5,22.77111
Male,27,0.009376,0.099651,59,89930.236045,926.872792,0.5,32.5,23.686498
Male,27,0.010424,0.110075,60,89003.363254,1030.442032,0.5,33.5,24.615814
Male,27,0.011597,0.121672,61,87972.921222,1146.44375,0.5,34.5,25.557934
Male,27,0.012827,0.1345,62,86826.477472,1268.024097,0.5,35.5,26.506108
Male,27,0.014012,0.148511,63,85558.453375,1385.123621,0.5,36.5,27.449013
Male,27,0.015115,0.163626,64,84173.329754,1494.17835,0.5,37.5,28.377472
Male,27,0.016192,0.179818,65,82679.151404,1600.648994,0.5,38.5,29.28897
Male,27,0.017315,0.197133,66,81078.50241,1711.672661,0.5,39.5,30.18585
Male,27,0.018481,0.215615,67,79366.829749,1826.948104,0.5,40.5,31.069919
Male,27,0.019627,0.235241,68,77539.881645,1940.192017,0.5,41.5,31.940127
Male,27,0.020697,0.255939,69,75599.689628,2046.010955,0.5,42.5,32.794083
Male,27,0.021779,0.277717,70,73553.678673,2152.912184,0.5,43.5,33.633643
Male,27,0.023034,0.300751,71,71400.766489,2276.962495,0.5,44.5,34.465862
Male,27,0.024518,0.325269,72,69123.803994,2423.703116,0.5,45.5,35.297587
Male,27,0.025951,0.35122,73,66700.100879,2565.360124,0.5,46.5,36.125311
Male,27,0.027072,0.378292,74,64134.740754,2676.222308,0.5,47.5,36.939339
Male,27,0.027875,0.406167,75,61458.518447,2755.568326,0.5,48.5,37.732741
Male,27,0.028703,0.43487,76,58702.95012,2837.413603,0.5,49.5,38.509423
Male,27,0.029792,0.464662,77,55865.536517,2945.02023,0.5,50.5,39.278192
Male,27,0.031095,0.495757,78,52920.516288,3073.907537,0.5,51.5,40.04478
Male,27,0.032383,0.52814,79,49846.608751,3201.242685,0.5,52.5,40.808484
Male,27,0.033518,0.561659,80,46645.366066,3313.446751,0.5,53.5,41.565884
Male,27,0.03449,0.596149,81,43331.919315,3409.500918,0.5,54.5,42.314186
Male,27,0.03516,0.631309,82,39922.418397,3475.751359,0.5,55.5,43.048561
Male,27,0.035533,0.666843,83,36446.667038,3512.613413,0.5,56.5,43.765332
Male,27,0.035545,0.702387,84,32934.053625,3513.746368,0.5,57.5,44.460383
Male,27,0.035137,0.737524,85,29420.307257,3473.42041,0.5,58.5,45.129251
Male,27,0.034264,0.771788,86,25946.886847,3387.145306,0.5,59.5,45.76725
Male,27,0.0329,0.804688,87,22559.741541,3252.355768,0.5,60.5,46.369613
Male,27,0.031046,0.835735,88,19307.385774,3069.068688,0.5,61.5,46.931686
Male,27,0.028733,0.864468,89,16238.317086,2840.397279,0.5,62.5,47.449145
Male,27,0.026026,0.890494,90,13397.919807,2572.791731,0.5,63.5,47.918256
Male,27,0.023023,0.913517,91,10825.128076,2275.887561,0.5,64.5,48.336153
Male,27,0.019846,0.933363,92,8549.240515,1961.890563,0.5,65.5,48.701111
Male,27,0.016636,0.949999,93,6587.349952,1644.511369,0.5,66.5,49.012793
Male,27,0.013531,0.963529,94,4942.838582,1337.569176,0.5,67.5,49.272406
Male,27,0.010657,0.974186,95,3605.269406,1053.484911,0.5,68.5,49.482743
Male,27,0.008112,0.982299,96,2551.784495,801.942975,0.5,69.5,49.648057
